fact_id,period_id,scenario_code,entity_id,sector_code,division_code,measure_code,currency_code,value_lc,value_eur_nom,value_eur_real
33907,202411,BP,12,BBM,CC,SGA_SALES,CNY,76.522,9.959,10.023
33908,202411,BP,12,BBM,CC,SGA_ADMIN,CNY,42.852,5.577,5.613
33909,202411,BP,12,BBM,CC,SGA_VAR,CNY,61.217,7.968,8.019
33910,202411,BP,12,BBM,CC,OTHER_OPINC,CNY,3.061,0.398,0.401
33911,202411,BP,12,BBM,CC,AR,CNY,2264.203,294.692,296.575
33912,202411,BP,12,BBM,CC,AP,CNY,1911.994,248.851,250.441
33913,202411,BP,12,BBM,CC,INVENTORY,CNY,3018.938,392.922,395.434
33914,202411,BP,12,BBM,CC,CAPEX,CNY,113.635,14.79,14.884
33915,202411,BP,12,BBM,CC,IFCF,CNY,24.104,3.137,3.157
33916,202412,BP,12,BBM,CC,TGS,CNY,1489.219,193.087,195.064
33917,202412,BP,12,BBM,CC,TNS,CNY,1414.758,183.432,185.311
33918,202412,BP,12,BBM,CC,INT_SALES,CNY,74.461,9.654,9.753
33919,202412,BP,12,BBM,CC,STP_REGION,CNY,877.15,113.728,114.893
33920,202412,BP,12,BBM,CC,EBIT,CNY,67.908,8.805,8.895
33921,202412,BP,12,BBM,CC,SGA_RD,CNY,134.402,17.426,17.605
33922,202412,BP,12,BBM,CC,SGA_SALES,CNY,70.738,9.172,9.266
33923,202412,BP,12,BBM,CC,SGA_ADMIN,CNY,39.613,5.136,5.189
33924,202412,BP,12,BBM,CC,SGA_VAR,CNY,56.59,7.337,7.412
33925,202412,BP,12,BBM,CC,OTHER_OPINC,CNY,2.83,0.367,0.371
33926,202412,BP,12,BBM,CC,AR,CNY,2093.066,271.379,274.159
33927,202412,BP,12,BBM,CC,AP,CNY,1767.478,229.165,231.512
33928,202412,BP,12,BBM,CC,INVENTORY,CNY,2790.755,361.839,365.545
33929,202412,BP,12,BBM,CC,CAPEX,CNY,105.046,13.62,13.759
33930,202412,BP,12,BBM,CC,IFCF,CNY,22.282,2.889,2.919
33931,202401,BP,12,BBM,ED,TGS,CNY,909.436,119.122,119.122
33932,202401,BP,12,BBM,ED,TNS,CNY,863.965,113.166,113.166
33933,202401,BP,12,BBM,ED,INT_SALES,CNY,45.472,5.956,5.956
33934,202401,BP,12,BBM,ED,STP_REGION,CNY,535.658,70.163,70.163
33935,202401,BP,12,BBM,ED,EBIT,CNY,41.47,5.432,5.432
33936,202401,BP,12,BBM,ED,SGA_RD,CNY,82.077,10.751,10.751
33937,202401,BP,12,BBM,ED,SGA_SALES,CNY,43.198,5.658,5.658
33938,202401,BP,12,BBM,ED,SGA_ADMIN,CNY,24.191,3.169,3.169
33939,202401,BP,12,BBM,ED,SGA_VAR,CNY,34.559,4.527,4.527
33940,202401,BP,12,BBM,ED,OTHER_OPINC,CNY,1.728,0.226,0.226
33941,202401,BP,12,BBM,ED,AR,CNY,1278.194,167.423,167.423
33942,202401,BP,12,BBM,ED,AP,CNY,1079.364,141.38,141.38
33943,202401,BP,12,BBM,ED,INVENTORY,CNY,1704.259,223.231,223.231
33944,202401,BP,12,BBM,ED,CAPEX,CNY,40.39,5.291,5.291
33945,202401,BP,12,BBM,ED,IFCF,CNY,37.366,4.894,4.894
33946,202402,BP,12,BBM,ED,TGS,CNY,879.145,116.289,115.154
33947,202402,BP,12,BBM,ED,TNS,CNY,835.188,110.475,109.397
33948,202402,BP,12,BBM,ED,INT_SALES,CNY,43.957,5.814,5.758
33949,202402,BP,12,BBM,ED,STP_REGION,CNY,517.816,68.494,67.826
33950,202402,BP,12,BBM,ED,EBIT,CNY,40.089,5.303,5.251
33951,202402,BP,12,BBM,ED,SGA_RD,CNY,79.343,10.495,10.393
33952,202402,BP,12,BBM,ED,SGA_SALES,CNY,41.759,5.524,5.47
33953,202402,BP,12,BBM,ED,SGA_ADMIN,CNY,23.385,3.093,3.063
33954,202402,BP,12,BBM,ED,SGA_VAR,CNY,33.408,4.419,4.376
33955,202402,BP,12,BBM,ED,OTHER_OPINC,CNY,1.67,0.221,0.219
33956,202402,BP,12,BBM,ED,AR,CNY,1235.62,163.442,161.847
33957,202402,BP,12,BBM,ED,AP,CNY,1043.413,138.018,136.671
33958,202402,BP,12,BBM,ED,INVENTORY,CNY,1647.494,217.922,215.796
33959,202402,BP,12,BBM,ED,CAPEX,CNY,39.045,5.165,5.114
33960,202402,BP,12,BBM,ED,IFCF,CNY,36.122,4.778,4.731
33961,202403,BP,12,BBM,ED,TGS,CNY,1034.937,135.976,135.561
33962,202403,BP,12,BBM,ED,TNS,CNY,983.19,129.177,128.783
33963,202403,BP,12,BBM,ED,INT_SALES,CNY,51.747,6.799,6.778
33964,202403,BP,12,BBM,ED,STP_REGION,CNY,609.578,80.09,79.845
33965,202403,BP,12,BBM,ED,EBIT,CNY,47.193,6.2,6.182
33966,202403,BP,12,BBM,ED,SGA_RD,CNY,93.403,12.272,12.234
33967,202403,BP,12,BBM,ED,SGA_SALES,CNY,49.16,6.459,6.439
33968,202403,BP,12,BBM,ED,SGA_ADMIN,CNY,27.529,3.617,3.606
33969,202403,BP,12,BBM,ED,SGA_VAR,CNY,39.328,5.167,5.151
33970,202403,BP,12,BBM,ED,OTHER_OPINC,CNY,1.966,0.258,0.258
33971,202403,BP,12,BBM,ED,AR,CNY,1454.583,191.111,190.528
33972,202403,BP,12,BBM,ED,AP,CNY,1228.315,161.383,160.89
33973,202403,BP,12,BBM,ED,INVENTORY,CNY,1939.444,254.814,254.037
33974,202403,BP,12,BBM,ED,CAPEX,CNY,54.075,7.105,7.083
33975,202403,BP,12,BBM,ED,IFCF,CNY,34.412,4.521,4.507
33976,202404,BP,12,BBM,ED,TGS,CNY,938.469,124.297,122.925
33977,202404,BP,12,BBM,ED,TNS,CNY,891.546,118.082,116.779
33978,202404,BP,12,BBM,ED,INT_SALES,CNY,46.923,6.215,6.146
33979,202404,BP,12,BBM,ED,STP_REGION,CNY,552.758,73.211,72.403
33980,202404,BP,12,BBM,ED,EBIT,CNY,42.794,5.668,5.605
33981,202404,BP,12,BBM,ED,SGA_RD,CNY,84.697,11.218,11.094
33982,202404,BP,12,BBM,ED,SGA_SALES,CNY,44.577,5.904,5.839
33983,202404,BP,12,BBM,ED,SGA_ADMIN,CNY,24.963,3.306,3.27
33984,202404,BP,12,BBM,ED,SGA_VAR,CNY,35.662,4.723,4.671
33985,202404,BP,12,BBM,ED,OTHER_OPINC,CNY,1.783,0.236,0.234
33986,202404,BP,12,BBM,ED,AR,CNY,1318.999,174.697,172.768
33987,202404,BP,12,BBM,ED,AP,CNY,1113.821,147.522,145.893
33988,202404,BP,12,BBM,ED,INVENTORY,CNY,1758.665,232.93,230.358
33989,202404,BP,12,BBM,ED,CAPEX,CNY,49.035,6.495,6.423
33990,202404,BP,12,BBM,ED,IFCF,CNY,31.204,4.133,4.087
33991,202405,BP,12,BBM,ED,TGS,CNY,954.367,126.49,125.007
33992,202405,BP,12,BBM,ED,TNS,CNY,906.649,120.166,118.757
33993,202405,BP,12,BBM,ED,INT_SALES,CNY,47.718,6.325,6.25
33994,202405,BP,12,BBM,ED,STP_REGION,CNY,562.122,74.503,73.629
33995,202405,BP,12,BBM,ED,EBIT,CNY,43.519,5.768,5.7
33996,202405,BP,12,BBM,ED,SGA_RD,CNY,86.132,11.416,11.282
33997,202405,BP,12,BBM,ED,SGA_SALES,CNY,45.332,6.008,5.938
33998,202405,BP,12,BBM,ED,SGA_ADMIN,CNY,25.386,3.365,3.325
33999,202405,BP,12,BBM,ED,SGA_VAR,CNY,36.266,4.807,4.75
34000,202405,BP,12,BBM,ED,OTHER_OPINC,CNY,1.813,0.24,0.238
34001,202405,BP,12,BBM,ED,AR,CNY,1341.343,177.779,175.695
34002,202405,BP,12,BBM,ED,AP,CNY,1132.69,150.125,148.365
34003,202405,BP,12,BBM,ED,INVENTORY,CNY,1788.458,237.039,234.26
34004,202405,BP,12,BBM,ED,CAPEX,CNY,49.866,6.609,6.532
34005,202405,BP,12,BBM,ED,IFCF,CNY,31.733,4.206,4.156
34006,202406,BP,12,BBM,ED,TGS,CNY,914.611,121.506,119.8
34007,202406,BP,12,BBM,ED,TNS,CNY,868.881,115.431,113.81
34008,202406,BP,12,BBM,ED,INT_SALES,CNY,45.731,6.075,5.99
34009,202406,BP,12,BBM,ED,STP_REGION,CNY,538.706,71.567,70.562
34010,202406,BP,12,BBM,ED,EBIT,CNY,41.706,5.541,5.463
34011,202406,BP,12,BBM,ED,SGA_RD,CNY,82.544,10.966,10.812
34012,202406,BP,12,BBM,ED,SGA_SALES,CNY,43.444,5.772,5.69
34013,202406,BP,12,BBM,ED,SGA_ADMIN,CNY,24.329,3.232,3.187
34014,202406,BP,12,BBM,ED,SGA_VAR,CNY,34.755,4.617,4.552
34015,202406,BP,12,BBM,ED,OTHER_OPINC,CNY,1.738,0.231,0.228
34016,202406,BP,12,BBM,ED,AR,CNY,1285.467,170.774,168.376
34017,202406,BP,12,BBM,ED,AP,CNY,1085.506,144.209,142.184
34018,202406,BP,12,BBM,ED,INVENTORY,CNY,1713.957,227.699,224.501
34019,202406,BP,12,BBM,ED,CAPEX,CNY,47.788,6.349,6.26
34020,202406,BP,12,BBM,ED,IFCF,CNY,30.411,4.04,3.983
34021,202407,BP,12,BBM,ED,TGS,CNY,855.727,113.579,112.087
34022,202407,BP,12,BBM,ED,TNS,CNY,812.941,107.9,106.482
34023,202407,BP,12,BBM,ED,INT_SALES,CNY,42.786,5.679,5.604
34024,202407,BP,12,BBM,ED,STP_REGION,CNY,504.023,66.898,66.019
34025,202407,BP,12,BBM,ED,EBIT,CNY,39.021,5.179,5.111
34026,202407,BP,12,BBM,ED,SGA_RD,CNY,77.229,10.251,10.116
34027,202407,BP,12,BBM,ED,SGA_SALES,CNY,40.647,5.395,5.324
34028,202407,BP,12,BBM,ED,SGA_ADMIN,CNY,22.762,3.021,2.982
34029,202407,BP,12,BBM,ED,SGA_VAR,CNY,32.518,4.316,4.259
34030,202407,BP,12,BBM,ED,OTHER_OPINC,CNY,1.626,0.216,0.213
34031,202407,BP,12,BBM,ED,AR,CNY,1202.707,159.633,157.536
34032,202407,BP,12,BBM,ED,AP,CNY,1015.619,134.801,133.03
34033,202407,BP,12,BBM,ED,INVENTORY,CNY,1603.609,212.844,210.048
34034,202407,BP,12,BBM,ED,CAPEX,CNY,44.712,5.935,5.857
34035,202407,BP,12,BBM,ED,IFCF,CNY,28.453,3.777,3.727
34036,202408,BP,12,BBM,ED,TGS,CNY,785.69,103.605,102.913
34037,202408,BP,12,BBM,ED,TNS,CNY,746.405,98.425,97.767
34038,202408,BP,12,BBM,ED,INT_SALES,CNY,39.284,5.18,5.146
34039,202408,BP,12,BBM,ED,STP_REGION,CNY,462.771,61.023,60.616
34040,202408,BP,12,BBM,ED,EBIT,CNY,35.827,4.724,4.693
34041,202408,BP,12,BBM,ED,SGA_RD,CNY,70.909,9.35,9.288
34042,202408,BP,12,BBM,ED,SGA_SALES,CNY,37.32,4.921,4.888
34043,202408,BP,12,BBM,ED,SGA_ADMIN,CNY,20.899,2.756,2.737
34044,202408,BP,12,BBM,ED,SGA_VAR,CNY,29.856,3.937,3.911
34045,202408,BP,12,BBM,ED,OTHER_OPINC,CNY,1.493,0.197,0.196
34046,202408,BP,12,BBM,ED,AR,CNY,1104.271,145.615,144.642
34047,202408,BP,12,BBM,ED,AP,CNY,932.495,122.964,122.142
34048,202408,BP,12,BBM,ED,INVENTORY,CNY,1472.361,194.153,192.856
34049,202408,BP,12,BBM,ED,CAPEX,CNY,41.052,5.413,5.377
34050,202408,BP,12,BBM,ED,IFCF,CNY,26.124,3.445,3.422
34051,202409,BP,12,BBM,ED,TGS,CNY,1025.341,134.52,134.304
34052,202409,BP,12,BBM,ED,TNS,CNY,974.074,127.794,127.588
34053,202409,BP,12,BBM,ED,INT_SALES,CNY,51.267,6.726,6.715
34054,202409,BP,12,BBM,ED,STP_REGION,CNY,603.926,79.232,79.105
34055,202409,BP,12,BBM,ED,EBIT,CNY,46.756,6.134,6.124
34056,202409,BP,12,BBM,ED,SGA_RD,CNY,92.537,12.14,12.121
34057,202409,BP,12,BBM,ED,SGA_SALES,CNY,48.704,6.39,6.379
34058,202409,BP,12,BBM,ED,SGA_ADMIN,CNY,27.274,3.578,3.572
34059,202409,BP,12,BBM,ED,SGA_VAR,CNY,38.963,5.112,5.104
34060,202409,BP,12,BBM,ED,OTHER_OPINC,CNY,1.948,0.256,0.255
34061,202409,BP,12,BBM,ED,AR,CNY,1441.095,189.066,188.761
34062,202409,BP,12,BBM,ED,AP,CNY,1216.925,159.655,159.398
34063,202409,BP,12,BBM,ED,INVENTORY,CNY,1921.46,252.087,251.681
34064,202409,BP,12,BBM,ED,CAPEX,CNY,53.574,7.029,7.017
34065,202409,BP,12,BBM,ED,IFCF,CNY,34.093,4.473,4.466
34066,202410,BP,12,BBM,ED,TGS,CNY,1064.175,139.224,139.39
34067,202410,BP,12,BBM,ED,TNS,CNY,1010.967,132.263,132.421
34068,202410,BP,12,BBM,ED,INT_SALES,CNY,53.209,6.961,6.97
34069,202410,BP,12,BBM,ED,STP_REGION,CNY,626.799,82.003,82.101
34070,202410,BP,12,BBM,ED,EBIT,CNY,48.526,6.349,6.356
34071,202410,BP,12,BBM,ED,SGA_RD,CNY,96.042,12.565,12.58
34072,202410,BP,12,BBM,ED,SGA_SALES,CNY,50.548,6.613,6.621
34073,202410,BP,12,BBM,ED,SGA_ADMIN,CNY,28.307,3.703,3.708
34074,202410,BP,12,BBM,ED,SGA_VAR,CNY,40.439,5.291,5.297
34075,202410,BP,12,BBM,ED,OTHER_OPINC,CNY,2.022,0.265,0.265
34076,202410,BP,12,BBM,ED,AR,CNY,1495.677,195.677,195.91
34077,202410,BP,12,BBM,ED,AP,CNY,1263.016,165.238,165.435
34078,202410,BP,12,BBM,ED,INVENTORY,CNY,1994.235,260.903,261.214
34079,202410,BP,12,BBM,ED,CAPEX,CNY,75.064,9.821,9.832
34080,202410,BP,12,BBM,ED,IFCF,CNY,15.923,2.083,2.086
34081,202411,BP,12,BBM,ED,TGS,CNY,985.005,128.201,129.02
34082,202411,BP,12,BBM,ED,TNS,CNY,935.754,121.791,122.569
34083,202411,BP,12,BBM,ED,INT_SALES,CNY,49.25,6.41,6.451
34084,202411,BP,12,BBM,ED,STP_REGION,CNY,580.168,75.51,75.993
34085,202411,BP,12,BBM,ED,EBIT,CNY,44.916,5.846,5.883
34086,202411,BP,12,BBM,ED,SGA_RD,CNY,88.897,11.57,11.644
34087,202411,BP,12,BBM,ED,SGA_SALES,CNY,46.788,6.09,6.128
34088,202411,BP,12,BBM,ED,SGA_ADMIN,CNY,26.201,3.41,3.432
34089,202411,BP,12,BBM,ED,SGA_VAR,CNY,37.43,4.872,4.903
34090,202411,BP,12,BBM,ED,OTHER_OPINC,CNY,1.872,0.244,0.245
34091,202411,BP,12,BBM,ED,AR,CNY,1384.404,180.183,181.335
34092,202411,BP,12,BBM,ED,AP,CNY,1169.052,152.155,153.128
34093,202411,BP,12,BBM,ED,INVENTORY,CNY,1845.872,240.245,241.78
34094,202411,BP,12,BBM,ED,CAPEX,CNY,69.48,9.043,9.101
34095,202411,BP,12,BBM,ED,IFCF,CNY,14.738,1.918,1.93
34096,202412,BP,12,BBM,ED,TGS,CNY,869.936,112.793,113.948
34097,202412,BP,12,BBM,ED,TNS,CNY,826.439,107.153,108.251
34098,202412,BP,12,BBM,ED,INT_SALES,CNY,43.497,5.64,5.697
34099,202412,BP,12,BBM,ED,STP_REGION,CNY,512.392,66.435,67.115
34100,202412,BP,12,BBM,ED,EBIT,CNY,39.669,5.143,5.196
34101,202412,BP,12,BBM,ED,SGA_RD,CNY,78.512,10.18,10.284
34102,202412,BP,12,BBM,ED,SGA_SALES,CNY,41.322,5.358,5.413
34103,202412,BP,12,BBM,ED,SGA_ADMIN,CNY,23.14,3.0,3.031
34104,202412,BP,12,BBM,ED,SGA_VAR,CNY,33.058,4.286,4.33
34105,202412,BP,12,BBM,ED,OTHER_OPINC,CNY,1.653,0.214,0.217
34106,202412,BP,12,BBM,ED,AR,CNY,1222.677,158.528,160.152
34107,202412,BP,12,BBM,ED,AP,CNY,1032.483,133.868,135.239
34108,202412,BP,12,BBM,ED,INVENTORY,CNY,1630.236,211.37,213.535
34109,202412,BP,12,BBM,ED,CAPEX,CNY,61.363,7.956,8.038
34110,202412,BP,12,BBM,ED,IFCF,CNY,13.016,1.688,1.705
34111,202401,BP,12,BBM,AE,TGS,CNY,1458.332,191.019,191.019
34112,202401,BP,12,BBM,AE,TNS,CNY,1385.415,181.468,181.468
34113,202401,BP,12,BBM,AE,INT_SALES,CNY,72.917,9.551,9.551
34114,202401,BP,12,BBM,AE,STP_REGION,CNY,858.957,112.51,112.51
34115,202401,BP,12,BBM,AE,EBIT,CNY,66.5,8.71,8.71
34116,202401,BP,12,BBM,AE,SGA_RD,CNY,131.614,17.239,17.239
34117,202401,BP,12,BBM,AE,SGA_SALES,CNY,69.271,9.073,9.073
34118,202401,BP,12,BBM,AE,SGA_ADMIN,CNY,38.792,5.081,5.081
34119,202401,BP,12,BBM,AE,SGA_VAR,CNY,55.417,7.259,7.259
34120,202401,BP,12,BBM,AE,OTHER_OPINC,CNY,2.771,0.363,0.363
34121,202401,BP,12,BBM,AE,AR,CNY,2049.655,268.473,268.473
34122,202401,BP,12,BBM,AE,AP,CNY,1730.82,226.71,226.71
34123,202401,BP,12,BBM,AE,INVENTORY,CNY,2732.874,357.964,357.964
34124,202401,BP,12,BBM,AE,CAPEX,CNY,64.768,8.484,8.484
34125,202401,BP,12,BBM,AE,IFCF,CNY,59.919,7.848,7.848
34126,202402,BP,12,BBM,AE,TGS,CNY,1358.872,179.745,177.991
34127,202402,BP,12,BBM,AE,TNS,CNY,1290.929,170.758,169.091
34128,202402,BP,12,BBM,AE,INT_SALES,CNY,67.944,8.987,8.9
34129,202402,BP,12,BBM,AE,STP_REGION,CNY,800.376,105.87,104.837
34130,202402,BP,12,BBM,AE,EBIT,CNY,61.965,8.196,8.116
34131,202402,BP,12,BBM,AE,SGA_RD,CNY,122.638,16.222,16.064
34132,202402,BP,12,BBM,AE,SGA_SALES,CNY,64.546,8.538,8.455
34133,202402,BP,12,BBM,AE,SGA_ADMIN,CNY,36.146,4.781,4.735
34134,202402,BP,12,BBM,AE,SGA_VAR,CNY,51.637,6.83,6.764
34135,202402,BP,12,BBM,AE,OTHER_OPINC,CNY,2.582,0.342,0.338
34136,202402,BP,12,BBM,AE,AR,CNY,1909.867,252.628,250.163
34137,202402,BP,12,BBM,AE,AP,CNY,1612.777,213.33,211.249
34138,202402,BP,12,BBM,AE,INVENTORY,CNY,2546.49,336.837,333.55
34139,202402,BP,12,BBM,AE,CAPEX,CNY,60.351,7.983,7.905
34140,202402,BP,12,BBM,AE,IFCF,CNY,55.833,7.385,7.313
34141,202403,BP,12,BBM,AE,TGS,CNY,1516.063,199.188,198.58
34142,202403,BP,12,BBM,AE,TNS,CNY,1440.26,189.229,188.651
34143,202403,BP,12,BBM,AE,INT_SALES,CNY,75.803,9.959,9.929
34144,202403,BP,12,BBM,AE,STP_REGION,CNY,892.961,117.322,116.964
34145,202403,BP,12,BBM,AE,EBIT,CNY,69.132,9.083,9.055
34146,202403,BP,12,BBM,AE,SGA_RD,CNY,136.825,17.977,17.922
34147,202403,BP,12,BBM,AE,SGA_SALES,CNY,72.013,9.461,9.433
34148,202403,BP,12,BBM,AE,SGA_ADMIN,CNY,40.327,5.298,5.282
34149,202403,BP,12,BBM,AE,SGA_VAR,CNY,57.61,7.569,7.546
34150,202403,BP,12,BBM,AE,OTHER_OPINC,CNY,2.881,0.378,0.377
34151,202403,BP,12,BBM,AE,AR,CNY,2130.795,279.955,279.101
34152,202403,BP,12,BBM,AE,AP,CNY,1799.338,236.407,235.685
34153,202403,BP,12,BBM,AE,INVENTORY,CNY,2841.06,373.274,372.134
34154,202403,BP,12,BBM,AE,CAPEX,CNY,79.214,10.408,10.376
34155,202403,BP,12,BBM,AE,IFCF,CNY,50.409,6.623,6.603
34156,202404,BP,12,BBM,AE,TGS,CNY,1348.704,178.632,176.659
34157,202404,BP,12,BBM,AE,TNS,CNY,1281.269,169.7,167.826
34158,202404,BP,12,BBM,AE,INT_SALES,CNY,67.435,8.932,8.833
34159,202404,BP,12,BBM,AE,STP_REGION,CNY,794.387,105.214,104.052
34160,202404,BP,12,BBM,AE,EBIT,CNY,61.501,8.146,8.056
34161,202404,BP,12,BBM,AE,SGA_RD,CNY,121.721,16.122,15.943
34162,202404,BP,12,BBM,AE,SGA_SALES,CNY,64.063,8.485,8.391
34163,202404,BP,12,BBM,AE,SGA_ADMIN,CNY,35.876,4.752,4.699
34164,202404,BP,12,BBM,AE,SGA_VAR,CNY,51.251,6.788,6.713
34165,202404,BP,12,BBM,AE,OTHER_OPINC,CNY,2.563,0.339,0.336
34166,202404,BP,12,BBM,AE,AR,CNY,1895.576,251.063,248.291
34167,202404,BP,12,BBM,AE,AP,CNY,1600.709,212.009,209.668
34168,202404,BP,12,BBM,AE,INVENTORY,CNY,2527.435,334.751,331.054
34169,202404,BP,12,BBM,AE,CAPEX,CNY,70.47,9.334,9.23
34170,202404,BP,12,BBM,AE,IFCF,CNY,44.844,5.94,5.874
34171,202405,BP,12,BBM,AE,TGS,CNY,1340.67,177.69,175.607
34172,202405,BP,12,BBM,AE,TNS,CNY,1273.637,168.805,166.826
34173,202405,BP,12,BBM,AE,INT_SALES,CNY,67.034,8.884,8.78
34174,202405,BP,12,BBM,AE,STP_REGION,CNY,789.655,104.659,103.432
34175,202405,BP,12,BBM,AE,EBIT,CNY,61.135,8.103,8.008
34176,202405,BP,12,BBM,AE,SGA_RD,CNY,120.996,16.037,15.849
34177,202405,BP,12,BBM,AE,SGA_SALES,CNY,63.682,8.44,8.341
34178,202405,BP,12,BBM,AE,SGA_ADMIN,CNY,35.662,4.727,4.671
34179,202405,BP,12,BBM,AE,SGA_VAR,CNY,50.945,6.752,6.673
34180,202405,BP,12,BBM,AE,OTHER_OPINC,CNY,2.547,0.338,0.334
34181,202405,BP,12,BBM,AE,AR,CNY,1884.285,249.74,246.812
34182,202405,BP,12,BBM,AE,AP,CNY,1591.174,210.891,208.419
34183,202405,BP,12,BBM,AE,INVENTORY,CNY,2512.38,332.986,329.082
34184,202405,BP,12,BBM,AE,CAPEX,CNY,70.05,9.284,9.175
34185,202405,BP,12,BBM,AE,IFCF,CNY,44.577,5.908,5.839
34186,202406,BP,12,BBM,AE,TGS,CNY,1367.397,181.658,179.108
34187,202406,BP,12,BBM,AE,TNS,CNY,1299.027,172.575,170.152
34188,202406,BP,12,BBM,AE,INT_SALES,CNY,68.37,9.083,8.955
34189,202406,BP,12,BBM,AE,STP_REGION,CNY,805.397,106.997,105.494
34190,202406,BP,12,BBM,AE,EBIT,CNY,62.353,8.284,8.167
34191,202406,BP,12,BBM,AE,SGA_RD,CNY,123.408,16.395,16.164
34192,202406,BP,12,BBM,AE,SGA_SALES,CNY,64.951,8.629,8.508
34193,202406,BP,12,BBM,AE,SGA_ADMIN,CNY,36.373,4.832,4.764
34194,202406,BP,12,BBM,AE,SGA_VAR,CNY,51.961,6.903,6.806
34195,202406,BP,12,BBM,AE,OTHER_OPINC,CNY,2.598,0.345,0.34
34196,202406,BP,12,BBM,AE,AR,CNY,1921.848,255.317,251.732
34197,202406,BP,12,BBM,AE,AP,CNY,1622.894,215.601,212.574
34198,202406,BP,12,BBM,AE,INVENTORY,CNY,2562.464,340.423,335.643
34199,202406,BP,12,BBM,AE,CAPEX,CNY,71.446,9.492,9.358
34200,202406,BP,12,BBM,AE,IFCF,CNY,45.466,6.04,5.955
34201,202407,BP,12,BBM,AE,TGS,CNY,1305.757,173.311,171.034
34202,202407,BP,12,BBM,AE,TNS,CNY,1240.469,164.645,162.482
34203,202407,BP,12,BBM,AE,INT_SALES,CNY,65.288,8.666,8.552
34204,202407,BP,12,BBM,AE,STP_REGION,CNY,769.091,102.08,100.739
34205,202407,BP,12,BBM,AE,EBIT,CNY,59.543,7.903,7.799
34206,202407,BP,12,BBM,AE,SGA_RD,CNY,117.845,15.641,15.436
34207,202407,BP,12,BBM,AE,SGA_SALES,CNY,62.023,8.232,8.124
34208,202407,BP,12,BBM,AE,SGA_ADMIN,CNY,34.733,4.61,4.549
34209,202407,BP,12,BBM,AE,SGA_VAR,CNY,49.619,6.586,6.499
34210,202407,BP,12,BBM,AE,OTHER_OPINC,CNY,2.481,0.329,0.325
34211,202407,BP,12,BBM,AE,AR,CNY,1835.215,243.585,240.384
34212,202407,BP,12,BBM,AE,AP,CNY,1549.737,205.694,202.991
34213,202407,BP,12,BBM,AE,INVENTORY,CNY,2446.953,324.779,320.513
34214,202407,BP,12,BBM,AE,CAPEX,CNY,68.226,9.055,8.937
34215,202407,BP,12,BBM,AE,IFCF,CNY,43.416,5.763,5.687
34216,202408,BP,12,BBM,AE,TGS,CNY,1215.533,160.287,159.216
34217,202408,BP,12,BBM,AE,TNS,CNY,1154.757,152.272,151.255
34218,202408,BP,12,BBM,AE,INT_SALES,CNY,60.777,8.014,7.961
34219,202408,BP,12,BBM,AE,STP_REGION,CNY,715.949,94.409,93.778
34220,202408,BP,12,BBM,AE,EBIT,CNY,55.428,7.309,7.26
34221,202408,BP,12,BBM,AE,SGA_RD,CNY,109.702,14.466,14.369
34222,202408,BP,12,BBM,AE,SGA_SALES,CNY,57.738,7.614,7.563
34223,202408,BP,12,BBM,AE,SGA_ADMIN,CNY,32.333,4.264,4.235
34224,202408,BP,12,BBM,AE,SGA_VAR,CNY,46.19,6.091,6.05
34225,202408,BP,12,BBM,AE,OTHER_OPINC,CNY,2.31,0.305,0.303
34226,202408,BP,12,BBM,AE,AR,CNY,1708.407,225.28,223.775
34227,202408,BP,12,BBM,AE,AP,CNY,1442.655,190.236,188.965
34228,202408,BP,12,BBM,AE,INVENTORY,CNY,2277.876,300.373,298.366
34229,202408,BP,12,BBM,AE,CAPEX,CNY,63.512,8.375,8.319
34230,202408,BP,12,BBM,AE,IFCF,CNY,40.416,5.33,5.294
34231,202409,BP,12,BBM,AE,TGS,CNY,1588.446,208.397,208.062
34232,202409,BP,12,BBM,AE,TNS,CNY,1509.023,197.977,197.658
34233,202409,BP,12,BBM,AE,INT_SALES,CNY,79.422,10.42,10.403
34234,202409,BP,12,BBM,AE,STP_REGION,CNY,935.594,122.746,122.548
34235,202409,BP,12,BBM,AE,EBIT,CNY,72.433,9.503,9.488
34236,202409,BP,12,BBM,AE,SGA_RD,CNY,143.357,18.808,18.778
34237,202409,BP,12,BBM,AE,SGA_SALES,CNY,75.451,9.899,9.883
34238,202409,BP,12,BBM,AE,SGA_ADMIN,CNY,42.253,5.543,5.534
34239,202409,BP,12,BBM,AE,SGA_VAR,CNY,60.361,7.919,7.906
34240,202409,BP,12,BBM,AE,OTHER_OPINC,CNY,3.018,0.396,0.395
34241,202409,BP,12,BBM,AE,AR,CNY,2232.528,292.898,292.426
34242,202409,BP,12,BBM,AE,AP,CNY,1885.246,247.336,246.938
34243,202409,BP,12,BBM,AE,INVENTORY,CNY,2976.703,390.531,389.902
34244,202409,BP,12,BBM,AE,CAPEX,CNY,82.996,10.889,10.871
34245,202409,BP,12,BBM,AE,IFCF,CNY,52.816,6.929,6.918
34246,202410,BP,12,BBM,AE,TGS,CNY,1578.051,206.454,206.7
34247,202410,BP,12,BBM,AE,TNS,CNY,1499.149,196.131,196.365
34248,202410,BP,12,BBM,AE,INT_SALES,CNY,78.903,10.323,10.335
34249,202410,BP,12,BBM,AE,STP_REGION,CNY,929.472,121.601,121.746
