fact_id,period_id,scenario_code,entity_id,sector_code,division_code,hc_state_direct,hc_state_indirect,hc_avg_direct,hc_avg_indirect,pc_fte_direct,pc_fte_indirect
2231,202405,ACT,14,BBM,PS,3445.4,2111.7,3435.1,2105.4,3194.6,1958.0
2232,202401,CF,14,BBM,PS,3474.0,2129.2,3463.6,2122.8,3221.1,1974.2
2233,202402,CF,14,BBM,PS,3467.7,2125.3,3457.3,2119.0,3215.2,1970.6
2234,202403,CF,14,BBM,PS,3461.3,2121.5,3451.0,2115.1,3209.4,1967.0
2235,202404,CF,14,BBM,PS,3455.0,2117.6,3444.7,2111.2,3203.5,1963.5
2236,202405,CF,14,BBM,PS,3448.7,2113.7,3438.4,2107.4,3197.7,1959.9
2237,202406,CF,14,BBM,PS,3442.4,2109.9,3432.1,2103.5,3191.8,1956.3
2238,202407,CF,14,BBM,PS,3436.1,2106.0,3425.8,2099.7,3186.0,1952.7
2239,202408,CF,14,BBM,PS,3429.8,2102.1,3419.5,2095.8,3180.1,1949.1
2240,202409,CF,14,BBM,PS,3423.4,2098.2,3413.2,2091.9,3174.3,1945.5
2241,202410,CF,14,BBM,PS,3417.1,2094.4,3406.9,2088.1,3168.4,1941.9
2242,202411,CF,14,BBM,PS,3410.8,2090.5,3400.6,2084.2,3162.5,1938.3
2243,202412,CF,14,BBM,PS,3404.5,2086.6,3394.3,2080.4,3156.7,1934.7
2244,202401,BP,14,BBM,PS,3474.0,2129.2,3463.6,2122.8,3221.1,1974.2
2245,202402,BP,14,BBM,PS,3471.4,2127.7,3461.0,2121.3,3218.8,1972.8
2246,202403,BP,14,BBM,PS,3468.9,2126.1,3458.5,2119.7,3216.4,1971.4
2247,202404,BP,14,BBM,PS,3466.4,2124.6,3456.0,2118.2,3214.1,1969.9
2248,202405,BP,14,BBM,PS,3463.9,2123.0,3453.5,2116.6,3211.7,1968.5
2249,202406,BP,14,BBM,PS,3461.3,2121.5,3451.0,2115.1,3209.4,1967.0
2250,202407,BP,14,BBM,PS,3458.8,2119.9,3448.4,2113.6,3207.0,1965.6
2251,202408,BP,14,BBM,PS,3456.3,2118.4,3445.9,2112.0,3204.7,1964.2
2252,202409,BP,14,BBM,PS,3453.8,2116.8,3443.4,2110.5,3202.4,1962.7
2253,202410,BP,14,BBM,PS,3451.2,2115.3,3440.9,2108.9,3200.0,1961.3
2254,202411,BP,14,BBM,PS,3448.7,2113.7,3438.4,2107.4,3197.7,1959.9
2255,202412,BP,14,BBM,PS,3446.2,2112.2,3435.8,2105.8,3195.3,1958.4
2256,202301,ACT,14,BBM,CC,1322.2,810.4,1318.2,807.9,1226.0,751.4
2257,202302,ACT,14,BBM,CC,1314.5,805.7,1310.6,803.2,1218.8,747.0
2258,202303,ACT,14,BBM,CC,1317.3,807.4,1313.4,805.0,1221.4,748.6
2259,202304,ACT,14,BBM,CC,1317.8,807.7,1313.9,805.3,1221.9,748.9
2260,202305,ACT,14,BBM,CC,1315.6,806.3,1311.7,803.9,1219.8,747.6
2261,202306,ACT,14,BBM,CC,1323.0,810.9,1319.1,808.5,1226.7,751.9
2262,202307,ACT,14,BBM,CC,1316.7,807.0,1312.7,804.6,1220.8,748.3
2263,202308,ACT,14,BBM,CC,1325.9,812.7,1322.0,810.2,1229.4,753.5
2264,202309,ACT,14,BBM,CC,1313.9,805.3,1310.0,802.9,1218.3,746.7
2265,202310,ACT,14,BBM,CC,1314.1,805.4,1310.1,803.0,1218.4,746.8
2266,202311,ACT,14,BBM,CC,1312.4,804.4,1308.4,801.9,1216.8,745.8
2267,202312,ACT,14,BBM,CC,1306.4,800.7,1302.5,798.3,1211.3,742.4
2268,202401,ACT,14,BBM,CC,1319.5,808.7,1315.5,806.3,1223.5,749.9
2269,202402,ACT,14,BBM,CC,1315.6,806.3,1311.6,803.9,1219.8,747.6
2270,202403,ACT,14,BBM,CC,1316.3,806.7,1312.3,804.3,1220.5,748.0
2271,202404,ACT,14,BBM,CC,1308.5,802.0,1304.5,799.6,1213.2,743.6
2272,202405,ACT,14,BBM,CC,1307.9,801.6,1304.0,799.2,1212.7,743.3
2273,202401,CF,14,BBM,CC,1318.2,807.9,1314.3,805.5,1222.3,749.1
2274,202402,CF,14,BBM,CC,1315.8,806.5,1311.9,804.1,1220.0,747.8
2275,202403,CF,14,BBM,CC,1313.4,805.0,1309.5,802.6,1217.8,746.4
2276,202404,CF,14,BBM,CC,1311.0,803.5,1307.1,801.1,1215.6,745.0
2277,202405,CF,14,BBM,CC,1308.6,802.1,1304.7,799.7,1213.4,743.7
2278,202406,CF,14,BBM,CC,1306.2,800.6,1302.3,798.2,1211.2,742.3
2279,202407,CF,14,BBM,CC,1303.8,799.1,1299.9,796.7,1208.9,741.0
2280,202408,CF,14,BBM,CC,1301.4,797.7,1297.5,795.3,1206.7,739.6
2281,202409,CF,14,BBM,CC,1299.0,796.2,1295.2,793.8,1204.5,738.2
2282,202410,CF,14,BBM,CC,1296.7,794.7,1292.8,792.3,1202.3,736.9
2283,202411,CF,14,BBM,CC,1294.3,793.3,1290.4,790.9,1200.0,735.5
2284,202412,CF,14,BBM,CC,1291.9,791.8,1288.0,789.4,1197.8,734.2
2285,202401,BP,14,BBM,CC,1318.2,807.9,1314.3,805.5,1222.3,749.1
2286,202402,BP,14,BBM,CC,1317.3,807.4,1313.3,804.9,1221.4,748.6
2287,202403,BP,14,BBM,CC,1316.3,806.8,1312.4,804.3,1220.5,748.0
2288,202404,BP,14,BBM,CC,1315.3,806.2,1311.4,803.8,1219.6,747.5
2289,202405,BP,14,BBM,CC,1314.4,805.6,1310.4,803.2,1218.7,747.0
2290,202406,BP,14,BBM,CC,1313.4,805.0,1309.5,802.6,1217.8,746.4
2291,202407,BP,14,BBM,CC,1312.5,804.4,1308.5,802.0,1216.9,745.9
2292,202408,BP,14,BBM,CC,1311.5,803.8,1307.6,801.4,1216.0,745.3
2293,202409,BP,14,BBM,CC,1310.6,803.2,1306.6,800.8,1215.2,744.8
2294,202410,BP,14,BBM,CC,1309.6,802.7,1305.7,800.2,1214.3,744.2
2295,202411,BP,14,BBM,CC,1308.6,802.1,1304.7,799.7,1213.4,743.7
2296,202412,BP,14,BBM,CC,1307.7,801.5,1303.8,799.1,1212.5,743.1
2297,202301,ACT,14,BBM,ED,1042.4,638.9,1039.3,637.0,966.5,592.4
2298,202302,ACT,14,BBM,ED,1048.5,642.6,1045.4,640.7,972.2,595.9
2299,202303,ACT,14,BBM,ED,1048.1,642.4,1045.0,640.5,971.8,595.6
2300,202304,ACT,14,BBM,ED,1042.1,638.7,1039.0,636.8,966.2,592.2
2301,202305,ACT,14,BBM,ED,1040.7,637.8,1037.5,635.9,964.9,591.4
2302,202306,ACT,14,BBM,ED,1049.8,643.4,1046.7,641.5,973.4,596.6
2303,202307,ACT,14,BBM,ED,1047.9,642.3,1044.8,640.3,971.6,595.5
2304,202308,ACT,14,BBM,ED,1047.1,641.8,1043.9,639.8,970.9,595.0
2305,202309,ACT,14,BBM,ED,1044.9,640.4,1041.7,638.5,968.8,593.8
2306,202310,ACT,14,BBM,ED,1045.3,640.6,1042.1,638.7,969.2,594.0
2307,202311,ACT,14,BBM,ED,1047.1,641.8,1043.9,639.8,970.9,595.0
2308,202312,ACT,14,BBM,ED,1051.8,644.7,1048.7,642.7,975.3,597.8
2309,202401,ACT,14,BBM,ED,1042.4,638.9,1039.3,637.0,966.5,592.4
2310,202402,ACT,14,BBM,ED,1043.3,639.4,1040.1,637.5,967.3,592.9
2311,202403,ACT,14,BBM,ED,1038.0,636.2,1034.9,634.3,962.5,589.9
2312,202404,ACT,14,BBM,ED,1036.5,635.3,1033.4,633.4,961.0,589.0
2313,202405,ACT,14,BBM,ED,1039.0,636.8,1035.9,634.9,963.4,590.5
2314,202401,CF,14,BBM,ED,1044.4,640.1,1041.3,638.2,968.4,593.5
2315,202402,CF,14,BBM,ED,1042.5,639.0,1039.4,637.0,966.6,592.4
2316,202403,CF,14,BBM,ED,1040.6,637.8,1037.5,635.9,964.9,591.4
2317,202404,CF,14,BBM,ED,1038.7,636.6,1035.6,634.7,963.1,590.3
2318,202405,CF,14,BBM,ED,1036.8,635.5,1033.7,633.6,961.3,589.2
2319,202406,CF,14,BBM,ED,1034.9,634.3,1031.8,632.4,959.6,588.1
2320,202407,CF,14,BBM,ED,1033.0,633.1,1029.9,631.2,957.8,587.1
2321,202408,CF,14,BBM,ED,1031.1,632.0,1028.0,630.1,956.1,586.0
2322,202409,CF,14,BBM,ED,1029.2,630.8,1026.1,628.9,954.3,584.9
2323,202410,CF,14,BBM,ED,1027.3,629.6,1024.2,627.8,952.5,583.8
2324,202411,CF,14,BBM,ED,1025.4,628.5,1022.3,626.6,950.8,582.7
2325,202412,CF,14,BBM,ED,1023.5,627.3,1020.4,625.4,949.0,581.7
2326,202401,BP,14,BBM,ED,1044.4,640.1,1041.3,638.2,968.4,593.5
2327,202402,BP,14,BBM,ED,1043.6,639.7,1040.5,637.7,967.7,593.1
2328,202403,BP,14,BBM,ED,1042.9,639.2,1039.8,637.3,967.0,592.7
2329,202404,BP,14,BBM,ED,1042.1,638.7,1039.0,636.8,966.3,592.2
2330,202405,BP,14,BBM,ED,1041.4,638.3,1038.2,636.3,965.6,591.8
2331,202406,BP,14,BBM,ED,1040.6,637.8,1037.5,635.9,964.9,591.4
2332,202407,BP,14,BBM,ED,1039.8,637.3,1036.7,635.4,964.2,590.9
2333,202408,BP,14,BBM,ED,1039.1,636.9,1036.0,635.0,963.5,590.5
2334,202409,BP,14,BBM,ED,1038.3,636.4,1035.2,634.5,962.7,590.1
2335,202410,BP,14,BBM,ED,1037.6,635.9,1034.5,634.0,962.0,589.6
2336,202411,BP,14,BBM,ED,1036.8,635.5,1033.7,633.6,961.3,589.2
2337,202412,BP,14,BBM,ED,1036.1,635.0,1032.9,633.1,960.6,588.8
2338,202301,ACT,14,BBM,AE,1870.0,1146.1,1864.4,1142.7,1733.9,1062.7
2339,202302,ACT,14,BBM,AE,1862.2,1141.3,1856.6,1137.9,1726.6,1058.2
2340,202303,ACT,14,BBM,AE,1870.9,1146.7,1865.3,1143.2,1734.7,1063.2
2341,202304,ACT,14,BBM,AE,1874.6,1148.9,1869.0,1145.5,1738.1,1065.3
2342,202305,ACT,14,BBM,AE,1874.7,1149.0,1869.1,1145.6,1738.3,1065.4
2343,202306,ACT,14,BBM,AE,1876.3,1150.0,1870.7,1146.5,1739.7,1066.3
2344,202307,ACT,14,BBM,AE,1880.0,1152.3,1874.4,1148.8,1743.2,1068.4
2345,202308,ACT,14,BBM,AE,1872.9,1147.9,1867.2,1144.4,1736.5,1064.3
2346,202309,ACT,14,BBM,AE,1851.3,1134.7,1845.8,1131.3,1716.6,1052.1
2347,202310,ACT,14,BBM,AE,1872.5,1147.7,1866.9,1144.2,1736.2,1064.1
2348,202311,ACT,14,BBM,AE,1878.6,1151.4,1873.0,1148.0,1741.9,1067.6
2349,202312,ACT,14,BBM,AE,1868.4,1145.2,1862.8,1141.7,1732.4,1061.8
2350,202401,ACT,14,BBM,AE,1873.8,1148.5,1868.2,1145.0,1737.4,1064.9
2351,202402,ACT,14,BBM,AE,1888.6,1157.5,1883.0,1154.1,1751.2,1073.3
2352,202403,ACT,14,BBM,AE,1871.9,1147.3,1866.3,1143.8,1735.6,1063.8
2353,202404,ACT,14,BBM,AE,1867.3,1144.5,1861.7,1141.0,1731.3,1061.1
2354,202405,ACT,14,BBM,AE,1851.4,1134.7,1845.9,1131.3,1716.6,1052.1
2355,202401,CF,14,BBM,AE,1872.0,1147.4,1866.4,1143.9,1735.8,1063.9
2356,202402,CF,14,BBM,AE,1868.6,1145.3,1863.0,1141.8,1732.6,1061.9
2357,202403,CF,14,BBM,AE,1865.2,1143.2,1859.6,1139.8,1729.4,1060.0
2358,202404,CF,14,BBM,AE,1861.8,1141.1,1856.2,1137.7,1726.3,1058.0
2359,202405,CF,14,BBM,AE,1858.4,1139.0,1852.8,1135.6,1723.1,1056.1
2360,202406,CF,14,BBM,AE,1855.0,1136.9,1849.4,1133.5,1720.0,1054.2
2361,202407,CF,14,BBM,AE,1851.6,1134.9,1846.0,1131.4,1716.8,1052.2
2362,202408,CF,14,BBM,AE,1848.2,1132.8,1842.6,1129.4,1713.7,1050.3
2363,202409,CF,14,BBM,AE,1844.8,1130.7,1839.3,1127.3,1710.5,1048.4
2364,202410,CF,14,BBM,AE,1841.4,1128.6,1835.9,1125.2,1707.4,1046.4
2365,202411,CF,14,BBM,AE,1838.0,1126.5,1832.5,1123.1,1704.2,1044.5
2366,202412,CF,14,BBM,AE,1834.6,1124.4,1829.1,1121.0,1701.0,1042.6
2367,202401,BP,14,BBM,AE,1872.0,1147.4,1866.4,1143.9,1735.8,1063.9
2368,202402,BP,14,BBM,AE,1870.7,1146.5,1865.0,1143.1,1734.5,1063.1
2369,202403,BP,14,BBM,AE,1869.3,1145.7,1863.7,1142.3,1733.2,1062.3
2370,202404,BP,14,BBM,AE,1867.9,1144.9,1862.3,1141.4,1732.0,1061.5
2371,202405,BP,14,BBM,AE,1866.6,1144.0,1861.0,1140.6,1730.7,1060.8
2372,202406,BP,14,BBM,AE,1865.2,1143.2,1859.6,1139.8,1729.4,1060.0
2373,202407,BP,14,BBM,AE,1863.9,1142.4,1858.3,1138.9,1728.2,1059.2
2374,202408,BP,14,BBM,AE,1862.5,1141.5,1856.9,1138.1,1726.9,1058.4
2375,202409,BP,14,BBM,AE,1861.1,1140.7,1855.5,1137.3,1725.7,1057.7
2376,202410,BP,14,BBM,AE,1859.8,1139.9,1854.2,1136.4,1724.4,1056.9
2377,202411,BP,14,BBM,AE,1858.4,1139.0,1852.8,1135.6,1723.1,1056.1
2378,202412,BP,14,BBM,AE,1857.0,1138.2,1851.5,1134.8,1721.9,1055.3
2379,202301,ACT,14,BBM,MA,1181.5,724.1,1177.9,722.0,1095.5,671.4
2380,202302,ACT,14,BBM,MA,1176.9,721.3,1173.4,719.2,1091.2,668.8
2381,202303,ACT,14,BBM,MA,1175.7,720.6,1172.2,718.5,1090.2,668.2
2382,202304,ACT,14,BBM,MA,1176.2,720.9,1172.6,718.7,1090.6,668.4
2383,202305,ACT,14,BBM,MA,1166.1,714.7,1162.6,712.6,1081.3,662.7
2384,202306,ACT,14,BBM,MA,1176.1,720.8,1172.6,718.7,1090.5,668.4
2385,202307,ACT,14,BBM,MA,1176.8,721.3,1173.3,719.1,1091.1,668.8
2386,202308,ACT,14,BBM,MA,1177.3,721.6,1173.8,719.4,1091.6,669.1
2387,202309,ACT,14,BBM,MA,1178.2,722.1,1174.7,720.0,1092.5,669.6
2388,202310,ACT,14,BBM,MA,1172.3,718.5,1168.8,716.3,1086.9,666.2
2389,202311,ACT,14,BBM,MA,1175.9,720.7,1172.4,718.5,1090.3,668.2
2390,202312,ACT,14,BBM,MA,1175.9,720.7,1172.4,718.5,1090.3,668.2
2391,202401,ACT,14,BBM,MA,1174.4,719.8,1170.8,717.6,1088.9,667.4
2392,202402,ACT,14,BBM,MA,1168.0,715.9,1164.5,713.7,1083.0,663.8
2393,202403,ACT,14,BBM,MA,1172.2,718.5,1168.7,716.3,1086.9,666.2
2394,202404,ACT,14,BBM,MA,1166.7,715.1,1163.2,712.9,1081.8,663.0
2395,202405,ACT,14,BBM,MA,1165.6,714.4,1162.1,712.2,1080.7,662.4
2396,202401,CF,14,BBM,MA,1176.2,720.9,1172.7,718.7,1090.6,668.4
2397,202402,CF,14,BBM,MA,1174.0,719.6,1170.5,717.4,1088.6,667.2
2398,202403,CF,14,BBM,MA,1171.9,718.3,1168.4,716.1,1086.6,666.0
2399,202404,CF,14,BBM,MA,1169.8,717.0,1166.3,714.8,1084.6,664.8
2400,202405,CF,14,BBM,MA,1167.6,715.6,1164.1,713.5,1082.6,663.6
2401,202406,CF,14,BBM,MA,1165.5,714.3,1162.0,712.2,1080.7,662.3
2402,202407,CF,14,BBM,MA,1163.4,713.0,1159.9,710.9,1078.7,661.1
2403,202408,CF,14,BBM,MA,1161.2,711.7,1157.7,709.6,1076.7,659.9
2404,202409,CF,14,BBM,MA,1159.1,710.4,1155.6,708.3,1074.7,658.7
2405,202410,CF,14,BBM,MA,1156.9,709.1,1153.5,707.0,1072.7,657.5
2406,202411,CF,14,BBM,MA,1154.8,707.8,1151.3,705.7,1070.7,656.3
2407,202412,CF,14,BBM,MA,1152.7,706.5,1149.2,704.3,1068.8,655.0
2408,202401,BP,14,BBM,MA,1176.2,720.9,1172.7,718.7,1090.6,668.4
2409,202402,BP,14,BBM,MA,1175.3,720.4,1171.8,718.2,1089.8,667.9
2410,202403,BP,14,BBM,MA,1174.5,719.8,1170.9,717.7,1089.0,667.4
2411,202404,BP,14,BBM,MA,1173.6,719.3,1170.1,717.2,1088.2,667.0
2412,202405,BP,14,BBM,MA,1172.8,718.8,1169.2,716.6,1087.4,666.5
2413,202406,BP,14,BBM,MA,1171.9,718.3,1168.4,716.1,1086.6,666.0
2414,202407,BP,14,BBM,MA,1171.1,717.7,1167.5,715.6,1085.8,665.5
2415,202408,BP,14,BBM,MA,1170.2,717.2,1166.7,715.1,1085.0,665.0
2416,202409,BP,14,BBM,MA,1169.3,716.7,1165.8,714.5,1084.2,664.5
2417,202410,BP,14,BBM,MA,1168.5,716.2,1165.0,714.0,1083.4,664.0
2418,202411,BP,14,BBM,MA,1167.6,715.6,1164.1,713.5,1082.6,663.6
2419,202412,BP,14,BBM,MA,1166.8,715.1,1163.3,713.0,1081.8,663.1
2420,202301,ACT,14,BBM,XC,641.1,393.0,639.2,391.8,594.5,364.3
2421,202302,ACT,14,BBM,XC,637.9,391.0,636.0,389.8,591.4,362.5
2422,202303,ACT,14,BBM,XC,638.8,391.5,636.9,390.3,592.3,363.0
2423,202304,ACT,14,BBM,XC,639.1,391.7,637.2,390.5,592.6,363.2
2424,202305,ACT,14,BBM,XC,636.6,390.1,634.6,389.0,590.2,361.7
2425,202306,ACT,14,BBM,XC,639.7,392.1,637.8,390.9,593.2,363.6
2426,202307,ACT,14,BBM,XC,638.2,391.1,636.3,390.0,591.7,362.7
2427,202308,ACT,14,BBM,XC,641.4,393.1,639.5,391.9,594.7,364.5
2428,202309,ACT,14,BBM,XC,636.7,390.2,634.8,389.1,590.4,361.8
2429,202310,ACT,14,BBM,XC,640.0,392.3,638.1,391.1,593.4,363.7
2430,202311,ACT,14,BBM,XC,640.4,392.5,638.5,391.4,593.8,364.0
2431,202312,ACT,14,BBM,XC,643.3,394.3,641.4,393.1,596.5,365.6
2432,202401,ACT,14,BBM,XC,639.9,392.2,637.9,391.0,593.3,363.6
2433,202402,ACT,14,BBM,XC,639.8,392.1,637.9,390.9,593.2,363.6
2434,202403,ACT,14,BBM,XC,639.7,392.1,637.8,390.9,593.1,363.5
2435,202404,ACT,14,BBM,XC,631.8,387.2,629.9,386.1,585.8,359.0
2436,202405,ACT,14,BBM,XC,633.1,388.1,631.2,386.9,587.1,359.8
2437,202401,CF,14,BBM,XC,639.5,392.0,637.6,390.8,592.9,363.4
2438,202402,CF,14,BBM,XC,638.3,391.2,636.4,390.1,591.9,362.8
2439,202403,CF,14,BBM,XC,637.2,390.5,635.3,389.4,590.8,362.1
2440,202404,CF,14,BBM,XC,636.0,389.8,634.1,388.6,589.7,361.4
2441,202405,CF,14,BBM,XC,634.8,389.1,632.9,387.9,588.6,360.8
2442,202406,CF,14,BBM,XC,633.7,388.4,631.8,387.2,587.6,360.1
2443,202407,CF,14,BBM,XC,632.5,387.7,630.6,386.5,586.5,359.5
2444,202408,CF,14,BBM,XC,631.4,387.0,629.5,385.8,585.4,358.8
2445,202409,CF,14,BBM,XC,630.2,386.2,628.3,385.1,584.3,358.1
2446,202410,CF,14,BBM,XC,629.0,385.5,627.1,384.4,583.2,357.5
2447,202411,CF,14,BBM,XC,627.9,384.8,626.0,383.7,582.2,356.8
2448,202412,CF,14,BBM,XC,626.7,384.1,624.8,383.0,581.1,356.2
2449,202401,BP,14,BBM,XC,639.5,392.0,637.6,390.8,592.9,363.4
2450,202402,BP,14,BBM,XC,639.0,391.7,637.1,390.5,592.5,363.2
2451,202403,BP,14,BBM,XC,638.6,391.4,636.7,390.2,592.1,362.9
2452,202404,BP,14,BBM,XC,638.1,391.1,636.2,389.9,591.7,362.6
2453,202405,BP,14,BBM,XC,637.6,390.8,635.7,389.6,591.2,362.4
2454,202406,BP,14,BBM,XC,637.2,390.5,635.3,389.4,590.8,362.1
2455,202407,BP,14,BBM,XC,636.7,390.2,634.8,389.1,590.4,361.8
2456,202408,BP,14,BBM,XC,636.2,390.0,634.3,388.8,589.9,361.6
2457,202409,BP,14,BBM,XC,635.8,389.7,633.9,388.5,589.5,361.3
2458,202410,BP,14,BBM,XC,635.3,389.4,633.4,388.2,589.1,361.0
2459,202411,BP,14,BBM,XC,634.8,389.1,632.9,387.9,588.6,360.8
2460,202412,BP,14,BBM,XC,634.4,388.8,632.5,387.6,588.2,360.5
2461,202301,ACT,15,BBM,PS,627.2,384.4,625.3,383.2,581.5,356.4
2462,202302,ACT,15,BBM,PS,620.6,380.3,618.7,379.2,575.4,352.7
2463,202303,ACT,15,BBM,PS,620.6,380.3,618.7,379.2,575.4,352.7
2464,202304,ACT,15,BBM,PS,622.6,381.6,620.7,380.4,577.3,353.8
2465,202305,ACT,15,BBM,PS,627.1,384.3,625.2,383.2,581.4,356.3
2466,202306,ACT,15,BBM,PS,619.8,379.9,617.9,378.7,574.7,352.2
2467,202307,ACT,15,BBM,PS,624.6,382.8,622.7,381.7,579.1,354.9
2468,202308,ACT,15,BBM,PS,628.9,385.5,627.0,384.3,583.1,357.4
2469,202309,ACT,15,BBM,PS,623.0,381.9,621.2,380.7,577.7,354.1
2470,202310,ACT,15,BBM,PS,620.7,380.4,618.8,379.3,575.5,352.7
2471,202311,ACT,15,BBM,PS,624.5,382.8,622.6,381.6,579.1,354.9
2472,202312,ACT,15,BBM,PS,626.2,383.8,624.4,382.7,580.7,355.9
2473,202401,ACT,15,BBM,PS,623.9,382.4,622.1,381.3,578.5,354.6
2474,202402,ACT,15,BBM,PS,623.7,382.2,621.8,381.1,578.3,354.4
2475,202403,ACT,15,BBM,PS,622.9,381.8,621.0,380.6,577.6,354.0
2476,202404,ACT,15,BBM,PS,622.5,381.5,620.6,380.4,577.2,353.8
2477,202405,ACT,15,BBM,PS,620.2,380.1,618.3,379.0,575.1,352.5
2478,202401,CF,15,BBM,PS,624.5,382.8,622.6,381.6,579.1,354.9
2479,202402,CF,15,BBM,PS,623.4,382.1,621.5,380.9,578.0,354.3
2480,202403,CF,15,BBM,PS,622.3,381.4,620.4,380.2,577.0,353.6
2481,202404,CF,15,BBM,PS,621.1,380.7,619.3,379.5,575.9,353.0
2482,202405,CF,15,BBM,PS,620.0,380.0,618.1,378.8,574.9,352.3
2483,202406,CF,15,BBM,PS,618.8,379.3,617.0,378.2,573.8,351.7
2484,202407,CF,15,BBM,PS,617.7,378.6,615.9,377.5,572.7,351.0
2485,202408,CF,15,BBM,PS,616.6,377.9,614.7,376.8,571.7,350.4
2486,202409,CF,15,BBM,PS,615.4,377.2,613.6,376.1,570.6,349.7
2487,202410,CF,15,BBM,PS,614.3,376.5,612.5,375.4,569.6,349.1
2488,202411,CF,15,BBM,PS,613.2,375.8,611.3,374.7,568.5,348.5
2489,202412,CF,15,BBM,PS,612.0,375.1,610.2,374.0,567.5,347.8
2490,202401,BP,15,BBM,PS,624.5,382.8,622.6,381.6,579.1,354.9
2491,202402,BP,15,BBM,PS,624.1,382.5,622.2,381.3,578.6,354.7
2492,202403,BP,15,BBM,PS,623.6,382.2,621.7,381.1,578.2,354.4
2493,202404,BP,15,BBM,PS,623.2,381.9,621.3,380.8,577.8,354.1
2494,202405,BP,15,BBM,PS,622.7,381.7,620.8,380.5,577.4,353.9
2495,202406,BP,15,BBM,PS,622.3,381.4,620.4,380.2,577.0,353.6
2496,202407,BP,15,BBM,PS,621.8,381.1,619.9,380.0,576.5,353.4
2497,202408,BP,15,BBM,PS,621.3,380.8,619.5,379.7,576.1,353.1
2498,202409,BP,15,BBM,PS,620.9,380.5,619.0,379.4,575.7,352.8
2499,202410,BP,15,BBM,PS,620.4,380.3,618.6,379.1,575.3,352.6
2500,202411,BP,15,BBM,PS,620.0,380.0,618.1,378.8,574.9,352.3
2501,202412,BP,15,BBM,PS,619.5,379.7,617.7,378.6,574.4,352.1
2502,202301,ACT,15,BBM,CC,538.2,329.9,536.6,328.9,499.0,305.9
2503,202302,ACT,15,BBM,CC,536.7,328.9,535.1,328.0,497.6,305.0
2504,202303,ACT,15,BBM,CC,536.2,328.6,534.6,327.6,497.1,304.7
2505,202304,ACT,15,BBM,CC,539.7,330.8,538.1,329.8,500.4,306.7
2506,202305,ACT,15,BBM,CC,538.5,330.0,536.8,329.0,499.3,306.0
2507,202306,ACT,15,BBM,CC,538.3,329.9,536.7,328.9,499.1,305.9
2508,202307,ACT,15,BBM,CC,537.1,329.2,535.5,328.2,498.0,305.3
2509,202308,ACT,15,BBM,CC,539.7,330.8,538.1,329.8,500.4,306.7
2510,202309,ACT,15,BBM,CC,539.4,330.6,537.7,329.6,500.1,306.5
2511,202310,ACT,15,BBM,CC,540.3,331.1,538.7,330.1,501.0,307.0
2512,202311,ACT,15,BBM,CC,536.5,328.8,534.9,327.8,497.5,304.9
2513,202312,ACT,15,BBM,CC,539.4,330.6,537.8,329.6,500.1,306.5
2514,202401,ACT,15,BBM,CC,539.8,330.9,538.2,329.9,500.5,306.8
2515,202402,ACT,15,BBM,CC,532.6,326.5,531.0,325.5,493.9,302.7
2516,202403,ACT,15,BBM,CC,536.0,328.5,534.4,327.5,497.0,304.6
2517,202404,ACT,15,BBM,CC,532.6,326.4,531.0,325.4,493.8,302.7
2518,202405,ACT,15,BBM,CC,533.1,326.8,531.5,325.8,494.3,303.0
2519,202401,CF,15,BBM,CC,538.1,329.8,536.5,328.8,499.0,305.8
2520,202402,CF,15,BBM,CC,537.2,329.2,535.6,328.2,498.1,305.3
2521,202403,CF,15,BBM,CC,536.2,328.6,534.6,327.6,497.2,304.7
2522,202404,CF,15,BBM,CC,535.2,328.0,533.6,327.0,496.2,304.2
2523,202405,CF,15,BBM,CC,534.2,327.4,532.6,326.4,495.3,303.6
2524,202406,CF,15,BBM,CC,533.2,326.8,531.6,325.8,494.4,303.0
2525,202407,CF,15,BBM,CC,532.3,326.2,530.7,325.3,493.5,302.5
2526,202408,CF,15,BBM,CC,531.3,325.6,529.7,324.7,492.6,301.9
2527,202409,CF,15,BBM,CC,530.3,325.0,528.7,324.1,491.7,301.4
2528,202410,CF,15,BBM,CC,529.3,324.4,527.7,323.5,490.8,300.8
2529,202411,CF,15,BBM,CC,528.4,323.8,526.8,322.9,489.9,300.3
2530,202412,CF,15,BBM,CC,527.4,323.2,525.8,322.3,489.0,299.7
2531,202401,BP,15,BBM,CC,538.1,329.8,536.5,328.8,499.0,305.8
2532,202402,BP,15,BBM,CC,537.7,329.6,536.1,328.6,498.6,305.6
2533,202403,BP,15,BBM,CC,537.4,329.3,535.7,328.4,498.2,305.4
2534,202404,BP,15,BBM,CC,537.0,329.1,535.4,328.1,497.9,305.2
2535,202405,BP,15,BBM,CC,536.6,328.9,535.0,327.9,497.5,304.9
2536,202406,BP,15,BBM,CC,536.2,328.6,534.6,327.6,497.2,304.7
2537,202407,BP,15,BBM,CC,535.8,328.4,534.2,327.4,496.8,304.5
2538,202408,BP,15,BBM,CC,535.4,328.1,533.8,327.2,496.4,304.3
2539,202409,BP,15,BBM,CC,535.0,327.9,533.4,326.9,496.1,304.0
2540,202410,BP,15,BBM,CC,534.6,327.7,533.0,326.7,495.7,303.8
2541,202411,BP,15,BBM,CC,534.2,327.4,532.6,326.4,495.3,303.6
